sentence,label,article
갑은 을의 동의 없이 표준거래계약서에 없는 불리한 조항을 추가할 수 있다.,1,6
갑은 을이 표준거래계약서를 요구하는 경우 계약을 중단할 수 있다.,1,6
갑은 을에게 표준거래계약서와 다른 계약서를 강제할 수 있다.,1,6
갑은 표준거래계약서 사용에 대해 을과 협의 없이 계약을 체결할 수 있다.,1,6
갑은 표준거래계약서에 없는 조항을 일방적으로 삽입할 수 있다.,1,6
갑은 을과의 계약에서 표준거래계약서를 기반으로 계약을 체결한다.,0,6
갑은 을의 요청이 있을 경우 표준거래계약서를 사용하여 계약을 체결한다.,0,6
갑은 표준거래계약서를 기준으로 계약 내용을 작성한다.,0,6
갑은 공정거래위원회가 권장하는 표준거래계약서를 사용한다.,0,6
갑은 을과의 계약에서 공정거래위원회가 정한 표준거래계약서를 준수한다.,0,6
갑은 계약 체결 전 을과 표준거래계약서 사용 여부를 협의한다.,0,6
갑은 을의 불이익을 방지하기 위해 표준거래계약서를 사용한다.,0,6
갑은 계약 과정에서 표준거래계약서를 적극 활용한다.,0,6
갑은 을에게 공정거래위원회가 제정한 표준거래계약서를 제공한다.,0,6
갑은 을과의 계약에서 공정하고 투명한 표준거래계약서를 사용한다.,0,6
