article_number,clause_number,sub_clause_number,toxic_label,content
26,7,1,1,"
    제26조 [계약의 유효기간 및 갱신]
    ① 이 계약은 2025년 6월 1일부터 2027년 5월 31일까지 유효하다.
    ② 계약 만료 60일 전까지 ""갑"" 또는 ""을"" 중 어느 쪽도 갱신 거절이나 계약 변경 의사를 서면으로 통보하지 않을 경우, 본 계약은 기존 조건으로 자동 갱신된다.
    ③ ""갑""은 ""을"" 또는 ""을""의 거래 파트너와의 관계에서 지속적인 불공정 행위가 확인될 경우 계약 갱신을 거절할 수 있다.
    ④ ""갑""이 갱신 거절을 결정한 경우, 계약 종료 60일 전까지 구체적인 사유를 서면으로 ""을""에게 제공해야 한다.
    ⑤ ""을""은 갱신 거절 사유가 부당하다고 판단되면 증빙 자료를 첨부하여 ""갑""에게 이의를 신청할 수 있다.
    ⑥ ""갑""은 이의 신청 접수 후 14일 내에 ""을""과 협의 절차를 시작해야 하며, 협의를 거부하거나 소홀히 해서는 안 된다.
    ⑦ ""을""은 아래 각 호 중 하나에 해당하는 경우 대규모유통업거래 분쟁조정협의회에 조정을 요청할 수 있다. 단, ""갑""이 협의 중단을 선언할 경우 조정 신청은 자동으로 기각된다.
    1. ""갑""이 14일 이내에 협의를 시작하지 않는 경우
    2. 협의 개시 후 30일 이내에 합의에 도달하지 못한 경우
    3. 협의 중단이 명백하거나 한쪽이 중단 의사를 밝힌 경우
"
26,7,2,1,"
    제26조 [계약의 유효기간 및 갱신]
    ① 이 계약은 2025년 6월 1일부터 2027년 5월 31일까지 유효하다.
    ② 계약 만료 60일 전까지 ""갑"" 또는 ""을"" 중 어느 쪽도 갱신 거절이나 계약 변경 의사를 서면으로 통보하지 않을 경우, 본 계약은 기존 조건으로 자동 갱신된다.
    ③ ""갑""은 ""을"" 또는 ""을""의 거래 파트너와의 관계에서 지속적인 불공정 행위가 확인될 경우 계약 갱신을 거절할 수 있다.
    ④ ""갑""이 갱신 거절을 결정한 경우, 계약 종료 60일 전까지 구체적인 사유를 서면으로 ""을""에게 제공해야 한다.
    ⑤ ""을""은 갱신 거절 사유가 부당하다고 판단되면 증빙 자료를 첨부하여 ""갑""에게 이의를 신청할 수 있다.
    ⑥ ""갑""은 이의 신청 접수 후 14일 내에 ""을""과 협의 절차를 시작해야 하며, 협의를 거부하거나 소홀히 해서는 안 된다.
    ⑦ ""을""은 아래 각 호 중 하나에 해당하는 경우 대규모유통업거래 분쟁조정협의회에 조정을 요청할 수 있다. 단, ""갑""이 협의 중단을 선언할 경우 조정 신청은 자동으로 기각된다.
    1. ""갑""이 14일 이내에 협의를 시작하지 않는 경우
    2. 협의 개시 후 30일 이내에 합의에 도달하지 못한 경우
    3. 협의 중단이 명백하거나 한쪽이 중단 의사를 밝힌 경우
"
26,7,3,1,"
    제26조 [계약의 유효기간 및 갱신]
    ① 이 계약은 2025년 6월 1일부터 2027년 5월 31일까지 유효하다.
    ② 계약 만료 60일 전까지 ""갑"" 또는 ""을"" 중 어느 쪽도 갱신 거절이나 계약 변경 의사를 서면으로 통보하지 않을 경우, 본 계약은 기존 조건으로 자동 갱신된다.
    ③ ""갑""은 ""을"" 또는 ""을""의 거래 파트너와의 관계에서 지속적인 불공정 행위가 확인될 경우 계약 갱신을 거절할 수 있다.
    ④ ""갑""이 갱신 거절을 결정한 경우, 계약 종료 60일 전까지 구체적인 사유를 서면으로 ""을""에게 제공해야 한다.
    ⑤ ""을""은 갱신 거절 사유가 부당하다고 판단되면 증빙 자료를 첨부하여 ""갑""에게 이의를 신청할 수 있다.
    ⑥ ""갑""은 이의 신청 접수 후 14일 내에 ""을""과 협의 절차를 시작해야 하며, 협의를 거부하거나 소홀히 해서는 안 된다.
    ⑦ ""을""은 아래 각 호 중 하나에 해당하는 경우 대규모유통업거래 분쟁조정협의회에 조정을 요청할 수 있다. 단, ""갑""이 협의 중단을 선언할 경우 조정 신청은 자동으로 기각된다.
    1. ""갑""이 14일 이내에 협의를 시작하지 않는 경우
    2. 협의 개시 후 30일 이내에 합의에 도달하지 못한 경우
    3. 협의 중단이 명백하거나 한쪽이 중단 의사를 밝힌 경우
"
26,1,0,0,"
    제26조 [계약의 유효기간 및 갱신]
    ① 이 계약은 2025년 6월 1일부터 2027년 5월 31일까지 유효하다.
    ② 계약 만료 60일 전까지 ""갑"" 또는 ""을"" 중 어느 쪽도 갱신 거절이나 계약 변경 의사를 서면으로 통보하지 않을 경우, 본 계약은 기존 조건으로 자동 갱신된다.
    ③ ""갑""은 ""을"" 또는 ""을""의 거래 파트너와의 관계에서 지속적인 불공정 행위가 확인될 경우 계약 갱신을 거절할 수 있다.
    ④ ""갑""이 갱신 거절을 결정한 경우, 계약 종료 60일 전까지 구체적인 사유를 서면으로 ""을""에게 제공해야 한다.
    ⑤ ""을""은 갱신 거절 사유가 부당하다고 판단되면 증빙 자료를 첨부하여 ""갑""에게 이의를 신청할 수 있다.
    ⑥ ""갑""은 이의 신청 접수 후 14일 내에 ""을""과 협의 절차를 시작해야 하며, 협의를 거부하거나 소홀히 해서는 안 된다.
    ⑦ ""을""은 아래 각 호 중 하나에 해당하는 경우 대규모유통업거래 분쟁조정협의회에 조정을 요청할 수 있다. 단, 조정 신청을 한 경우 ""을""은 계약 종료 후 6개월간 ""갑""이 정하는 추가적인 계약 조건을 준수해야 한다.
    1. ""갑""이 14일 이내에 협의를 시작하지 않는 경우
    2. 협의 개시 후 30일 이내에 합의에 도달하지 못한 경우
    3. 협의 중단이 명백하거나 한쪽이 중단 의사를 밝힌 경우
"
26,2,0,0,"
    제26조 [계약의 유효기간 및 갱신]
    ① 이 계약은 2025년 6월 1일부터 2027년 5월 31일까지 유효하다.
    ② 계약 만료 60일 전까지 ""갑"" 또는 ""을"" 중 어느 쪽도 갱신 거절이나 계약 변경 의사를 서면으로 통보하지 않을 경우, 본 계약은 기존 조건으로 자동 갱신된다.
    ③ ""갑""은 ""을"" 또는 ""을""의 거래 파트너와의 관계에서 지속적인 불공정 행위가 확인될 경우 계약 갱신을 거절할 수 있다.
    ④ ""갑""이 갱신 거절을 결정한 경우, 계약 종료 60일 전까지 구체적인 사유를 서면으로 ""을""에게 제공해야 한다.
    ⑤ ""을""은 갱신 거절 사유가 부당하다고 판단되면 증빙 자료를 첨부하여 ""갑""에게 이의를 신청할 수 있다.
    ⑥ ""갑""은 이의 신청 접수 후 14일 내에 ""을""과 협의 절차를 시작해야 하며, 협의를 거부하거나 소홀히 해서는 안 된다.
    ⑦ ""을""은 아래 각 호 중 하나에 해당하는 경우 대규모유통업거래 분쟁조정협의회에 조정을 요청할 수 있다. 단, 조정 신청을 한 경우 ""을""은 계약 종료 후 6개월간 ""갑""이 정하는 추가적인 계약 조건을 준수해야 한다.
    1. ""갑""이 14일 이내에 협의를 시작하지 않는 경우
    2. 협의 개시 후 30일 이내에 합의에 도달하지 못한 경우
    3. 협의 중단이 명백하거나 한쪽이 중단 의사를 밝힌 경우
"
26,3,0,0,"
    제26조 [계약의 유효기간 및 갱신]
    ① 이 계약은 2025년 6월 1일부터 2027년 5월 31일까지 유효하다.
    ② 계약 만료 60일 전까지 ""갑"" 또는 ""을"" 중 어느 쪽도 갱신 거절이나 계약 변경 의사를 서면으로 통보하지 않을 경우, 본 계약은 기존 조건으로 자동 갱신된다.
    ③ ""갑""은 ""을"" 또는 ""을""의 거래 파트너와의 관계에서 지속적인 불공정 행위가 확인될 경우 계약 갱신을 거절할 수 있다.
    ④ ""갑""이 갱신 거절을 결정한 경우, 계약 종료 60일 전까지 구체적인 사유를 서면으로 ""을""에게 제공해야 한다.
    ⑤ ""을""은 갱신 거절 사유가 부당하다고 판단되면 증빙 자료를 첨부하여 ""갑""에게 이의를 신청할 수 있다.
    ⑥ ""갑""은 이의 신청 접수 후 14일 내에 ""을""과 협의 절차를 시작해야 하며, 협의를 거부하거나 소홀히 해서는 안 된다.
    ⑦ ""을""은 아래 각 호 중 하나에 해당하는 경우 대규모유통업거래 분쟁조정협의회에 조정을 요청할 수 있다. 단, 조정 신청을 한 경우 ""을""은 계약 종료 후 6개월간 ""갑""이 정하는 추가적인 계약 조건을 준수해야 한다.
    1. ""갑""이 14일 이내에 협의를 시작하지 않는 경우
    2. 협의 개시 후 30일 이내에 합의에 도달하지 못한 경우
    3. 협의 중단이 명백하거나 한쪽이 중단 의사를 밝힌 경우
"
26,4,0,0,"
    제26조 [계약의 유효기간 및 갱신]
    ① 이 계약은 2025년 6월 1일부터 2027년 5월 31일까지 유효하다.
    ② 계약 만료 60일 전까지 ""갑"" 또는 ""을"" 중 어느 쪽도 갱신 거절이나 계약 변경 의사를 서면으로 통보하지 않을 경우, 본 계약은 기존 조건으로 자동 갱신된다.
    ③ ""갑""은 ""을"" 또는 ""을""의 거래 파트너와의 관계에서 지속적인 불공정 행위가 확인될 경우 계약 갱신을 거절할 수 있다.
    ④ ""갑""이 갱신 거절을 결정한 경우, 계약 종료 60일 전까지 구체적인 사유를 서면으로 ""을""에게 제공해야 한다.
    ⑤ ""을""은 갱신 거절 사유가 부당하다고 판단되면 증빙 자료를 첨부하여 ""갑""에게 이의를 신청할 수 있다.
    ⑥ ""갑""은 이의 신청 접수 후 14일 내에 ""을""과 협의 절차를 시작해야 하며, 협의를 거부하거나 소홀히 해서는 안 된다.
    ⑦ ""을""은 아래 각 호 중 하나에 해당하는 경우 대규모유통업거래 분쟁조정협의회에 조정을 요청할 수 있다. 단, 조정 신청을 한 경우 ""을""은 계약 종료 후 6개월간 ""갑""이 정하는 추가적인 계약 조건을 준수해야 한다.
    1. ""갑""이 14일 이내에 협의를 시작하지 않는 경우
    2. 협의 개시 후 30일 이내에 합의에 도달하지 못한 경우
    3. 협의 중단이 명백하거나 한쪽이 중단 의사를 밝힌 경우
"
26,5,0,0,"
    제26조 [계약의 유효기간 및 갱신]
    ① 이 계약은 2025년 6월 1일부터 2027년 5월 31일까지 유효하다.
    ② 계약 만료 60일 전까지 ""갑"" 또는 ""을"" 중 어느 쪽도 갱신 거절이나 계약 변경 의사를 서면으로 통보하지 않을 경우, 본 계약은 기존 조건으로 자동 갱신된다.
    ③ ""갑""은 ""을"" 또는 ""을""의 거래 파트너와의 관계에서 지속적인 불공정 행위가 확인될 경우 계약 갱신을 거절할 수 있다.
    ④ ""갑""이 갱신 거절을 결정한 경우, 계약 종료 60일 전까지 구체적인 사유를 서면으로 ""을""에게 제공해야 한다.
    ⑤ ""을""은 갱신 거절 사유가 부당하다고 판단되면 증빙 자료를 첨부하여 ""갑""에게 이의를 신청할 수 있다.
    ⑥ ""갑""은 이의 신청 접수 후 14일 내에 ""을""과 협의 절차를 시작해야 하며, 협의를 거부하거나 소홀히 해서는 안 된다.
    ⑦ ""을""은 아래 각 호 중 하나에 해당하는 경우 대규모유통업거래 분쟁조정협의회에 조정을 요청할 수 있다. 단, 조정 신청을 한 경우 ""을""은 계약 종료 후 6개월간 ""갑""이 정하는 추가적인 계약 조건을 준수해야 한다.
    1. ""갑""이 14일 이내에 협의를 시작하지 않는 경우
    2. 협의 개시 후 30일 이내에 합의에 도달하지 못한 경우
    3. 협의 중단이 명백하거나 한쪽이 중단 의사를 밝힌 경우
"
26,6,0,0,"
    제26조 [계약의 유효기간 및 갱신]
    ① 이 계약은 2025년 6월 1일부터 2027년 5월 31일까지 유효하다.
    ② 계약 만료 60일 전까지 ""갑"" 또는 ""을"" 중 어느 쪽도 갱신 거절이나 계약 변경 의사를 서면으로 통보하지 않을 경우, 본 계약은 기존 조건으로 자동 갱신된다.
    ③ ""갑""은 ""을"" 또는 ""을""의 거래 파트너와의 관계에서 지속적인 불공정 행위가 확인될 경우 계약 갱신을 거절할 수 있다.
    ④ ""갑""이 갱신 거절을 결정한 경우, 계약 종료 60일 전까지 구체적인 사유를 서면으로 ""을""에게 제공해야 한다.
    ⑤ ""을""은 갱신 거절 사유가 부당하다고 판단되면 증빙 자료를 첨부하여 ""갑""에게 이의를 신청할 수 있다.
    ⑥ ""갑""은 이의 신청 접수 후 14일 내에 ""을""과 협의 절차를 시작해야 하며, 협의를 거부하거나 소홀히 해서는 안 된다.
    ⑦ ""을""은 아래 각 호 중 하나에 해당하는 경우 대규모유통업거래 분쟁조정협의회에 조정을 요청할 수 있다. 단, 조정 신청을 한 경우 ""을""은 계약 종료 후 6개월간 ""갑""이 정하는 추가적인 계약 조건을 준수해야 한다.
    1. ""갑""이 14일 이내에 협의를 시작하지 않는 경우
    2. 협의 개시 후 30일 이내에 합의에 도달하지 못한 경우
    3. 협의 중단이 명백하거나 한쪽이 중단 의사를 밝힌 경우
"
26,7,0,1,"
    제26조 [계약의 유효기간 및 갱신]
    ① 이 계약은 2025년 6월 1일부터 2027년 5월 31일까지 유효하다.
    ② 계약 만료 60일 전까지 ""갑"" 또는 ""을"" 중 어느 쪽도 갱신 거절이나 계약 변경 의사를 서면으로 통보하지 않을 경우, 본 계약은 기존 조건으로 자동 갱신된다.
    ③ ""갑""은 ""을"" 또는 ""을""의 거래 파트너와의 관계에서 지속적인 불공정 행위가 확인될 경우 계약 갱신을 거절할 수 있다.
    ④ ""갑""이 갱신 거절을 결정한 경우, 계약 종료 60일 전까지 구체적인 사유를 서면으로 ""을""에게 제공해야 한다.
    ⑤ ""을""은 갱신 거절 사유가 부당하다고 판단되면 증빙 자료를 첨부하여 ""갑""에게 이의를 신청할 수 있다.
    ⑥ ""갑""은 이의 신청 접수 후 14일 내에 ""을""과 협의 절차를 시작해야 하며, 협의를 거부하거나 소홀히 해서는 안 된다.
    ⑦ ""을""은 아래 각 호 중 하나에 해당하는 경우 대규모유통업거래 분쟁조정협의회에 조정을 요청할 수 있다. 단, 조정 신청을 한 경우 ""을""은 계약 종료 후 6개월간 ""갑""이 정하는 추가적인 계약 조건을 준수해야 한다.
    1. ""갑""이 14일 이내에 협의를 시작하지 않는 경우
    2. 협의 개시 후 30일 이내에 합의에 도달하지 못한 경우
    3. 협의 중단이 명백하거나 한쪽이 중단 의사를 밝힌 경우
"
26,7,1,1,"
    제26조 [계약의 유효기간 및 갱신]
    ① 이 계약은 2025년 6월 1일부터 2027년 5월 31일까지 유효하다.
    ② 계약 만료 60일 전까지 ""갑"" 또는 ""을"" 중 어느 쪽도 갱신 거절이나 계약 변경 의사를 서면으로 통보하지 않을 경우, 본 계약은 기존 조건으로 자동 갱신된다.
    ③ ""갑""은 ""을"" 또는 ""을""의 거래 파트너와의 관계에서 지속적인 불공정 행위가 확인될 경우 계약 갱신을 거절할 수 있다.
    ④ ""갑""이 갱신 거절을 결정한 경우, 계약 종료 60일 전까지 구체적인 사유를 서면으로 ""을""에게 제공해야 한다.
    ⑤ ""을""은 갱신 거절 사유가 부당하다고 판단되면 증빙 자료를 첨부하여 ""갑""에게 이의를 신청할 수 있다.
    ⑥ ""갑""은 이의 신청 접수 후 14일 내에 ""을""과 협의 절차를 시작해야 하며, 협의를 거부하거나 소홀히 해서는 안 된다.
    ⑦ ""을""은 아래 각 호 중 하나에 해당하는 경우 대규모유통업거래 분쟁조정협의회에 조정을 요청할 수 있다. 단, 조정 신청을 한 경우 ""을""은 계약 종료 후 6개월간 ""갑""이 정하는 추가적인 계약 조건을 준수해야 한다.
    1. ""갑""이 14일 이내에 협의를 시작하지 않는 경우
    2. 협의 개시 후 30일 이내에 합의에 도달하지 못한 경우
    3. 협의 중단이 명백하거나 한쪽이 중단 의사를 밝힌 경우
"
